Time,sp1,sp2,sp3,sp4,sp5,sp6,sp7,sp8,sp9
0.0,0.498079182334142,0.7739442325829623,0.3092523676114411,0.5962175112458349,0.401067289931715,0.4984108171666928,0.8722217284438236,0.7081425638499369,0.2138257773999071
0.5050505050505051,0.4963921556576017,0.7523325189117821,0.3182840714309565,0.592869493390229,0.4020964240708703,0.49693985932314005,0.8496433407188523,0.715271385830542,0.22802228020215978
1.0101010101010102,0.49488565585357086,0.7342263076347793,0.3270436415519599,0.5899173191923864,0.40308271466141493,0.49554913944746326,0.8311342748640022,0.7215025146799179,0.24251175290582358
1.5151515151515151,0.4935394168549366,0.7189371007169439,0.33550974649934673,0.5873082652297523,0.40403632713509,0.49424063459974665,0.8158435809415381,0.7269299563503668,0.2572228485728907
2.0202020202020203,0.49233220381109355,0.7059420742119317,0.3436635176389127,0.5849978441518798,0.40496371589548047,0.4930121356705427,0.803130583097441,0.7316436940279836,0.27207078408869406
2.525252525252525,0.491243657116759,0.6948366016672822,0.35148910285600293,0.5829483644434266,0.4058689138479123,0.4918593469848291,0.7925041930456105,0.735727955464622,0.2869632344086644
3.0303030303030303,0.4902553015828111,0.685302183480205,0.3589739962352004,0.5811277741191612,0.4067543728426676,0.49077713882023144,0.7835820636585039,0.7392601967790333,0.3018053071384642
3.5353535353535355,0.4893510220682159,0.6770844326787815,0.36610918833674033,0.5795087098718776,0.407621512248855,0.4897602606369324,0.7760625952564663,0.7423106224559528,0.3165036241359395
4.040404040404041,0.488517214028937,0.6699774846070514,0.3728891747371137,0.5780676983748687,0.4084710853997855,0.4888037303934971,0.7697051019369202,0.7449420876256928,0.3309695611801092
4.545454545454546,0.4877427179530216,0.6638128824412618,0.37931184647191224,0.5767844856873334,0.4093034206559421,0.4879030153975726,0.764315634740697,0.7472102866401324,0.34512165224920266
5.050505050505051,0.4870186279520248,0.6584514386685072,0.3853782881417932,0.5756414742048854,0.4101185822682007,0.4870540946001147,0.7597365559684451,0.7491641348879552,0.3588872349688931
5.555555555555556,0.48633802395367576,0.6537772098270789,0.3910925040968701,0.5746232559526635,0.4109164747151641,0.4862534503900154,0.7558387751527222,0.7508462814056099,0.3722034138459562
6.0606060606060606,0.48569566731647495,0.6496929467042997,0.3964610931711937,0.5737162316544184,0.4116969083264447,0.48549802381977714,0.7525158508606302,0.752293697044382,0.3850174546632114
6.565656565656566,0.48508768358354476,0.6461166370910822,0.4014928895325238,0.5729083070513975,0.4124596364251541,0.48478515078574824,0.7496794848968732,0.7535383000754996,0.39728672797799325
7.070707070707071,0.48451125606591083,0.6429788194632193,0.406198587131831,0.572188656574063,0.41320437401063326,0.4841124940261702,0.7472560165466925,0.7546075827766314,0.4089783389791155
7.575757575757576,0.48396434223708984,0.6402204725203076,0.41059036280677874,0.5715475449872907,0.413930803699296,0.4834779765779233,0.74518367871221,0.7555252156532886,0.4200685492296343
8.080808080808081,0.4834454250388526,0.6377913243451603,0.41468151162508127,0.5709761966368282,0.4146385749607622,0.4828797216214987,0.7434104277826107,0.7563116085150291,0.43054209292624085
8.585858585858587,0.4829533042036391,0.6356484909215893,0.41848610406878856,0.5704667034549579,0.4153273003187565,0.482316000278493,0.7418922356397445,0.756984417507891,0.4403914463609359
9.090909090909092,0.48248693446460716,0.6337553280990378,0.4220186775233728,0.5700119588582515,0.41599655382220135,0.48178518947412086,0.7405917002761615,0.7575589841958396,0.4496161219956747
9.595959595959595,0.4820453072130416,0.6320804886287262,0.42529396406899445,0.5696056109023238,0.4166458726328557,0.48128573840483085,0.7394769574056436,0.758048709473423,0.45822197141925025
10.101010101010102,0.48162737667678535,0.6305971129710936,0.42832666128351726,0.5692420245327375,0.41727476484225445,0.48081614446884086,0.7385207984022957,0.7584653578840135,0.46622052019168686
10.606060606060607,0.48123202522203895,0.6292821347023889,0.4311312462708201,0.5689162464282784,0.4178827236003804,0.4803749380084413,0.7376999576323173,0.7588192981628994,0.47362832220815143
11.111111111111112,0.4808580614142707,0.6281156824300358,0.43372183249437984,0.5686239666726903,0.4184692474482253,0.47996067411246474,0.7369945359231912,0.7591196863315641,0.4804663091498189
11.616161616161618,0.4805042433196445,0.6270805638109583,0.4361120664863108,0.5683614735479726,0.4190338655710268,0.4795719307506254,0.7363875274674639,0.7593746005694368,0.4867591223235202
12.12121212121212,0.4801693187800215,0.626161822286704,0.438315059905329,0.5681255997510782,0.4195761660523329,0.4792073118258842,0.7358644260104735,0.7595911382156668,0.49253441704240397
12.626262626262626,0.4798520742841243,0.6253463625942053,0.4403433518132317,0.5679136599628151,0.4200958247536474,0.47886545359697535,0.7354128942624831,0.7597754854134162,0.49782213483383503
13.131313131313131,0.47955138338846137,0.6246226350155227,0.4422088931709146,0.5677233814813042,0.42059263207412345,0.47854503291018097,0.7350224748391776,0.7599329722288736,0.5026537535219552
13.636363636363637,0.47926624998375805,0.623980380542842,0.443923050318787,0.5675528304501878,0.4210665154377434,0.4782447763548213,0.7346843404905912,0.7600681187312913,0.5070615338567399
14.141414141414142,0.4789958389212526,0.6234104286586396,0.4454966189079254,0.5674003371822705,0.42151755502136384,0.4779634687743951,0.7343910693479915,0.7601846835352658,0.511077782334118
14.646464646464649,0.4787394915012424,0.6229045399870926,0.44693984302833006,0.567264424709951,0.42194599154615325,0.47769996026422024,0.7341364391508923,0.7602857195321572,0.5147341630835754
15.151515151515152,0.4784967241455732,0.622455290143872,0.44826243551915285,0.5671437443674078,0.422352225109583,0.47745317106198043,0.7339152399072968,0.7603736401672264,0.5180610866583476
15.656565656565656,0.47826720853657534,0.6220559907099785,0.44947359532247444,0.567037023373468,0.422736804097706,0.477222093506537,0.7337231047355686,0.7604502988634049,0.521087218216795
16.161616161616163,0.47805074085046867,0.6217006292779604,0.45058202100353456,0.5669430239067826,0.42310040762577006,0.477005791777012,0.733556354574717,0.7605170764555185,0.5238390973505107
16.666666666666668,0.47784719748704985,0.6213838320259181,0.451595919161737,0.5668605172607286,0.4234438198512816,0.47680339873979444,0.7334118602903392,0.7605749787727342,0.526340904463313
