Time,0,1,2,3,4,5,6,7,8
0.0,0.4995999800511544,0.7944464235936041,0.30184838232744843,0.599213672260247,0.40021490990448916,0.4996767481395044,0.8940315095829502,0.701696009861104,0.20270499912770423
0.1,0.49920965727534283,0.7890897723807263,0.30368931081942807,0.5984455847195995,0.400428066219965,0.49935764946548267,0.8882977050666893,0.7033514455467214,0.2054259426463857
0.2,0.4988292925161674,0.7839327956184897,0.3055220352495964,0.597696378815931,0.4006394107076228,0.49904288414357223,0.8828010463380882,0.704964602062999,0.208163323093343
0.30000000000000004,0.49845840400262026,0.778962577710833,0.30734615255494097,0.596965347116445,0.40084901638880566,0.4987323385210386,0.877525140086612,0.7065367027888878,0.21091636135280595
0.4,0.49809662306099683,0.7741693269719553,0.3091613524881728,0.5962519457893343,0.4010569394330802,0.49842592504895045,0.8724575809960861,0.7080686975990967,0.21368444445172238
0.5,0.4977439496912973,0.7695530434018565,0.31096763504929187,0.595556174834599,0.4012631798404465,0.4981236437273078,0.8675983690665104,0.709560586493626,0.21646757239009234
0.6000000000000001,0.49740017657535907,0.7651085970318151,0.31276482116043347,0.5948777211780462,0.40146777013116064,0.49782544340806734,0.8629410687206682,0.7110129592157004,0.2192653275565327
0.7000000000000001,0.4970647957265106,0.7608234180237428,0.3145524720314438,0.5942158177015646,0.40167078998881833,0.49753119876441765,0.858469911019602,0.7124272607988584,0.22207668668798786
0.8,0.49673750820821894,0.7566901093650228,0.31633032944608486,0.593570012976719,0.4018722863050787,0.4972408360448912,0.8541756163656277,0.713804341606584,0.22490104762159155
0.9,0.4964180188898689,0.7527013682182878,0.31809813847560486,0.5929398613224456,0.4020723053745986,0.49695428243698925,0.8500490233044885,0.7151450411759379,0.22773781586092884
1.0,0.4961060326408455,0.7488498917461706,0.3198556441912523,0.5923249170576812,0.4022708934920348,0.49667146512821275,0.846080970381928,0.7164501990439804,0.2305863969095849
1.1,0.4958012543305336,0.7451283771113035,0.32160259166427546,0.5917247345013624,0.40246809695204416,0.49639231130606287,0.8422622961436893,0.7177206547477722,0.23344619627114485
1.2000000000000002,0.49550342651544405,0.7415307992205246,0.32333875493858705,0.5911389132784398,0.402663956990748,0.4961167546793151,0.8385855195201676,0.7189572092878326,0.23631658655849586
1.3,0.49521241469813615,0.7380553013431218,0.3250640025751131,0.5905672008148773,0.40285849834189635,0.49584475023098296,0.8350486413310557,0.720160537947601,0.23919683308577958
1.4000000000000001,0.4949279905023724,0.7346968438819421,0.32677813096374503,0.590009231679158,0.40305175834007356,0.49557623669955736,0.8316454765504808,0.7213314120052104,0.24208628309801114
1.5,0.4946499145609849,0.7314500146033615,0.32848092804489665,0.5894646272268909,0.4032437757951158,0.4953111509216894,0.8283693500915668,0.722470613977444,0.24498429343232392
1.6,0.49437794750680564,0.7283094012737553,0.3301721817589816,0.588933008813685,0.4034345895168594,0.49504942973403027,0.8252135868674371,0.7235789263810851,0.24789022092585136
1.7000000000000002,0.4941118499726667,0.7252695916594996,0.3318516800464137,0.5884139977951498,0.40362423831514055,0.494791009973231,0.8221715117912155,0.7246571317329171,0.2508034224157269
1.8,0.4938513957470225,0.7223255865931275,0.33351922300288805,0.5879072324158293,0.40381275891014246,0.494535830970951,0.8192369819846974,0.7257059935427751,0.25372324347621844
1.9000000000000001,0.49359648081235286,0.719476223610272,0.33517472362661116,0.5874125077906135,0.4040001686126176,0.49428385523335894,0.8164087979101594,0.7267260987773041,0.2566489250681568
