Time,sp1,sp2,sp3
0.0,0.017740123406515273,0.0756426556390592,0.017372625765817593
1.0040160642570282,0.021801478320301965,0.0725634429128572,0.009324740568227354
2.0080321285140563,0.027866912993869206,0.06801732910283939,0.005436363228736079
3.0120481927710845,0.035557976719498445,0.06151179960379849,0.0034099391467203666
4.016064257028113,0.04442136137723867,0.053434422242782394,0.0023193905072608767
5.020080321285141,0.05381026763765355,0.04452922480998105,0.0017246574587647331
6.024096385542169,0.06297942821022126,0.03563962014298423,0.0014039123151872624
7.028112449799197,0.0712673950010528,0.027492591925808847,0.0012485187287802858
8.032128514056225,0.07825437103062793,0.020550864922279758,0.0011980540514902392
9.036144578313253,0.08379778891566632,0.014979272922571311,0.0012244600138572028
10.040160642570282,0.08797454547654708,0.01071331261204831,0.0013127422755818343
11.04417670682731,0.09097831585081281,0.007560081724988888,0.001462053131454835
12.048192771084338,0.0930398174123735,0.005288852091330189,0.001671499394545329
13.052208835341366,0.0943707607495237,0.0036822021913676764,0.0019470500165068376
14.056224899598394,0.0951428196395165,0.002559327697178913,0.002297770995295739
15.060240963855422,0.09548429807643795,0.0017808986460547862,0.002734740066044674
16.06425702811245,0.09548319612079124,0.0012429700249095266,0.0032737610300078504
17.06827309236948,0.09519602709707212,0.000872236541700726,0.003931712829204636
18.072289156626507,0.09465395276793259,0.0006166983447711155,0.004729373425080827
19.076305220883533,0.09386857967822297,0.0004402896942218083,0.005691150509505139
20.080321285140563,0.09283768185763339,0.00031818136547005755,0.006844144445901232
21.084337349397593,0.0915482899420469,0.0002333626372002518,0.008218351466256473
22.08835341365462,0.08997990896825031,0.00017422230491628065,0.009845870970328211
23.092369477911646,0.08810739461971107,0.00013284402009005317,0.011759762471791764
24.096385542168676,0.08590385569364992,0.00010384099431895962,0.013992299330422394
25.100401606425706,0.0833439013090341,8.354750358460962e-05,0.016572550373002835
26.104417670682732,0.08040719227834423,6.948528046384567e-05,0.019523322591389877
27.10843373493976,0.0770824726533919,6.001906727676548e-05,0.02285750594091498
28.11244979919679,0.07337157691173811,5.408992854436732e-05,0.026574336983526972
29.11646586345382,0.06929309459809276,5.109016995817539e-05,0.03065581030261025
30.120481927710845,0.06488482889953899,5.080060582399339e-05,0.03506438908561705
31.12449799196787,0.060204872471234336,5.3360191042939054e-05,0.03974176808077262
32.1285140562249,0.0553297330465712,5.936678633753182e-05,0.04461089235393383
33.13253012048193,0.05035035784018994,7.009199471395765e-05,0.049579561727838305
34.13654618473896,0.0453659365273077,8.785877596491465e-05,0.05454620101204738
35.140562248995984,0.04047623780671665,0.00011677748654929151,0.05940699851881621
36.144578313253014,0.03577567840062481,0.00016453500949957492,0.06405978358959395
37.148594377510044,0.031343398251876875,0.0002447773466728662,0.06841182616004483
38.15261044176707,0.027243688369813817,0.0003831385818126804,0.07237317208047457
39.1566265060241,0.023521089983181108,0.000627744341301783,0.0758511658719727
40.16064257028113,0.020204640962672927,0.0010701485245520719,0.07872521061378913
41.164658634538156,0.017311687172769763,0.0018837526512736243,0.0808045601807097
42.168674698795186,0.014853964448655943,0.0033946601775034875,0.08175137540263003
43.17269076305221,0.012848318891935639,0.006181614467172699,0.0809700666350333
44.17670682730924,0.011328851863199757,0.011155648338433456,0.07751549980768213
45.18072289156627,0.010358773333334799,0.01939883320154883,0.07024239347355125
46.18473895582329,0.010059042256016466,0.031337317976093154,0.05860363977104667
47.18875502008032,0.01059503299269966,0.04545376531184287,0.0439512016791287
