Time,sp1,sp2,sp3,sp4
0.0,0.13364418737443629,0.0017211771174232384,0.08682252076677664,0.07863958823359454
1.002004008016032,0.2489185337545403,0.0030164626327495174,0.1552923373568736,0.16989600704353322
2.004008016032064,0.38427501773067557,0.0047428807271635886,0.15531490999314768,0.2622276333082834
3.006012024048096,0.5407079424408255,0.007040873916089153,0.09302783630278917,0.30095144147670394
4.008016032064128,0.7099919346074286,0.010602769043706462,0.03397976414129378,0.2735445071425671
5.0100200400801596,0.8457980147214894,0.01691462156697901,0.007846406449844974,0.21106266496239123
6.012024048096192,0.9188675999622143,0.028679329164259006,0.0013338045946255984,0.15044244155819933
7.014028056112224,0.9410022101036073,0.050665192023596164,0.00020076169597331545,0.10589264437807765
8.016032064128256,0.9291553647876813,0.09080881795043562,3.056019650757623e-05,0.07611389736237419
9.018036072144287,0.8882956846425382,0.1603325602201406,5.1894563435709304e-06,0.056740775619224956
10.020040080160319,0.8156017091311476,0.2696145587788598,1.080935245550649e-06,0.04443152998496745
11.02204408817635,0.710934265594541,0.41693708790672246,2.76558873027962e-07,0.037149634397598864
12.024048096192384,0.5863215063957565,0.5785878186376913,3.8455536193149744e-07,0.03376857309237874
13.026052104208416,0.4634809893693635,0.7196462454637279,7.205485446207951e-07,0.033773408752719364
14.028056112224448,0.35995141498912536,0.818926158999727,7.933432056629611e-07,0.03714962473037236
15.03006012024048,0.2813220146728216,0.8765078644048607,8.580427103701026e-07,0.04440296907875891
16.03206412825651,0.22490785099709493,0.9023741482478231,1.4224778623915896e-06,0.0566159967651331
17.034068136272545,0.18568374016300787,0.9058638768486545,2.883918948315585e-06,0.07545948742318734
18.036072144288575,0.15928874648289298,0.8924325749746038,6.770876159475041e-06,0.10303478500511679
19.03807615230461,0.14280710954196485,0.8642809372318924,1.676025914314404e-05,0.14132783157696638
20.040080160320638,0.13467837746470862,0.822213638268324,4.2089169142970514e-05,0.19107780173508307
21.04208416833667,0.134474984419293,0.7676526002672528,0.00010313703721223828,0.2502484642654119
22.0440881763527,0.14268986895890912,0.7041889340069283,0.0002382442315307701,0.31304174905246746
23.046092184368735,0.16049754532992616,0.6378443211640644,0.0005028088791983041,0.37061173166748007
24.04809619238477,0.18921980648206455,0.5757677082792797,0.0009409785485174829,0.41372864779045687
25.0501002004008,0.22923971851649128,0.5243070347306178,0.0015196770203188684,0.43581108886107534
26.052104208416832,0.27840200253030717,0.48778267504086475,0.0020740039880010053,0.4348909288373333
27.054108216432862,0.33090879517192534,0.468207259918941,0.0023740375458930593,0.41412606448449785
28.056112224448896,0.37830641081361116,0.46554384169887136,0.0023119926807464823,0.3805908085047939
29.058116232464926,0.4127191911535705,0.4780004724298048,0.001993481129586919,0.34261035626599967
30.06012024048096,0.4300473238028603,0.5022891486235102,0.0016088365760849163,0.30700164797943014
