Time,0,1,2,3,4,5,6,7,8
0.0,0.4938791486483147,0.8106344930560989,0.2983751007385972,0.6045773646173536,0.3978067098012367,0.49317186250512124,0.899168927099465,0.7173136188471142,0.2038397765426835
0.1,0.4876295424865134,0.8214359403369812,0.2967042395732203,0.6092476811625234,0.3957290162676461,0.48646650966156385,0.8977333746593815,0.7349425034348336,0.20774985370188107
0.2,0.48124992549486467,0.8324192726132388,0.29498503440282514,0.6140141052749123,0.39376732068074355,0.4799024636509928,0.8956543909392991,0.7529040147157774,0.21173550022358673
0.30000000000000004,0.47474447830394345,0.8435904299326537,0.2932173776708394,0.6188756112513398,0.39191732522924455,0.4734899433737179,0.8929246328992193,0.7711998592987216,0.2157983285200591
0.4,0.4681132651501876,0.8549495021480034,0.29140126912132785,0.6238321852349958,0.3901789683861998,0.46722908595086055,0.8895440304259992,0.7898300548608174,0.21993836240822048
0.5,0.4613608155973226,0.8665027075766744,0.2895368031562685,0.6288830029135691,0.3885482786686921,0.4611279524446695,0.88551109172991,0.8087951569044011,0.22415720312411025
0.6000000000000001,0.45449341141018174,0.8782586700089142,0.287624110695781,0.634026921100563,0.3870197482787882,0.45519772223144317,0.8808237479423315,0.8280959358204539,0.22845707132050025
0.7000000000000001,0.4475153906037294,0.8902233447983755,0.28566328214971887,0.639263150342653,0.385589573681894,0.4494461154826562,0.8754805703591854,0.8477329236199143,0.23283950051945176
0.8,0.44043109119293017,0.9024026872987108,0.2836544079279356,0.6445909011865149,0.3842539513434152,0.44388085236978325,0.8694801302763936,0.8677066523137206,0.237306024243026
0.9,0.43324485119274847,0.9148026528635727,0.28159757844028477,0.6500093841788241,0.3830090777287577,0.43850965306429884,0.8628209989898779,0.8880176539128114,0.24185817601328413
1.0,0.4259610390004227,0.9274292428455324,0.27949289654607395,0.6555178231986769,0.38185114918241725,0.4333401497604619,0.8555021283986236,0.9086663755735106,0.2464974960526899
1.1,0.41858550339271583,0.9402906998993615,0.27734107170558786,0.6611160917487664,0.38077635615753225,0.42837568795334385,0.8475410153263371,0.9296491299020265,0.25122585106152845
1.2000000000000002,0.4111239270851418,0.953395015262248,0.2751427453337793,0.6668039904604012,0.37978088976810287,0.42362009399755896,0.8389530763238541,0.9509626932968214,0.25604507111750685
1.3,0.4035813462177816,0.9667492012528549,0.2728982939045622,0.6725810362331492,0.37886094370125795,0.4190790665205655,0.8297456281996606,0.9726056479760723,0.2609568437048045
1.4000000000000001,0.39596279693071623,0.9803602701898455,0.27060809389185053,0.6784467459665792,0.3780127116441262,0.4147583041498217,0.8199259877622429,0.994576576157956,0.2659628563076006
1.5,0.3882733153640268,0.9942352343918828,0.2682725217695581,0.6844006365602592,0.3772323872838364,0.41066350551278596,0.8095014718200868,1.0168740600606498,0.2710647964100746
1.6,0.3805180069207597,1.00838122997907,0.2658919825716896,0.6904422630271096,0.3765161653534466,0.4068001902492632,0.798480432770276,1.0394964018655592,0.2762643693246734
1.7000000000000002,0.37270372617072506,1.0228085195527825,0.2634676025887108,0.6965721428945557,0.37586026699991215,0.4031693578452869,0.7868973757618899,1.0624348317061276,0.28156373059887396
1.8,0.3648368933381833,1.037526589360046,0.2610003290117929,0.7027905546825702,0.3752609068112032,0.39977313021198735,0.7747803118053831,1.085682335816259,0.2869649239797316
1.9000000000000001,0.35692332248377334,1.05254384218389,0.2584908590848531,0.7090974433572935,0.3747142902217068,0.3966151956936316,0.7621481888263228,1.1092343512071605,0.29246983718795705
2.0,0.3489688276681341,1.0678686808073437,0.25593989005180884,0.715492753884866,0.37421662266580985,0.3936992426344864,0.7490199547502763,1.13308631489004,0.298080357944261
2.1,0.3409792229519045,1.083509508013437,0.2533481191565775,0.721976431231428,0.3737641095778993,0.3910289593788189,0.7354145575028107,1.1572336638761047,0.30379837396935433
2.2,0.3329604086621126,1.0994749509839787,0.2507162840660168,0.7285485049007736,0.37335295241516914,0.3886078729463411,0.7213522160043736,1.1816711943330986,0.3096258072140131
2.3000000000000003,0.3249196153703899,1.1157770971738836,0.2480457457766363,0.7352103079838684,0.37297929130571916,0.3864370227005527,0.7068727481652394,1.206383820497134,0.3155651074633238
2.4000000000000004,0.31686359487355753,1.1324267886343289,0.2453376409393364,0.7419627043912734,0.37263928845090205,0.3845183433494099,0.6920089179278529,1.2313600132584384,0.32161853452695666
2.5,0.30879873172702405,1.1494339121368544,0.2425929341220328,0.7488061981514703,0.3723291229832295,0.3828544563695871,0.6767880785299735,1.2565909716179358,0.32778820249505275
2.6,0.300731410486198,1.166808354453,0.23981258989264115,0.7557412932929409,0.37204497403521347,0.3814479832377588,0.6612375832093604,1.28206789457655,0.33407622545775323
2.7,0.29266801570648787,1.1845600023543053,0.23699757281907705,0.7627684938441669,0.37178302073936575,0.38030154543059946,0.6453847852037733,1.3077819811352052,0.340484717505199
2.8000000000000003,0.2846150105081527,1.2026991257836577,0.23414889887030416,0.7698884728015102,0.3715394210770476,0.37941765611071443,0.6292585681402905,1.3337231852335405,0.3470158506696504
2.9000000000000004,0.2765796657500139,1.221239934133596,0.23126811247818432,0.777103640348788,0.37131011557105287,0.37879771484537983,0.6129035498383324,1.3598686601248104,0.3536723926961309
3.0,0.2685688842645899,1.2401948418828608,0.2283565172933963,0.7844156151628785,0.3710911438238483,0.3784436285843235,0.5963571792177415,1.3862013913816675,0.360456839907726
3.1,0.26058939156175837,1.2595753986838145,0.22541530095329337,0.7918256345563411,0.3708785931765246,0.378357548744572,0.5796534510751261,1.4127071747081847,0.3673715578508503
3.2,0.25264791315139695,1.2793931541888195,0.22244565109522893,0.7993349358417349,0.37066855097017254,0.3785416267431519,0.562826360207095,1.4393718058084344,0.37441891207191824
3.3000000000000003,0.24475117454338338,1.2996596580502378,0.21944875535655634,0.806944756331619,0.3704571045458829,0.3789980139970897,0.5459099014102564,1.4661810803864885,0.38160126811734446
3.4000000000000004,0.23690588734187204,1.3203870395118986,0.21642585216426768,0.81465665412418,0.3702402985653277,0.37972891760723915,0.5289381536403759,1.4931186229190774,0.3889210837630334
3.5,0.22911866283535956,1.341591608980894,0.2133785463409697,0.822474501459819,0.37001386980155826,0.38073694637666244,0.5119458029759861,1.5201523946847648,0.3963814821269061
